index,Target_ID,Target_Class,Frame,Px,Py,Wx,Wy,Time,RWx_m,RWy_m,t,Vx,Vy,ax,ay,jerkx,jerky,SPF,FPS,real_world_len,real_world_wide
11747,262,person,2830,432,320,1372.1412185643228,151.7381095518246,283.0,38.41458697350666,1.1909691574604682,1.0,-0.2614843029484888,-0.05658383268589473,0.11501046839519091,0.044251328507307175,0.11501046839519091,0.044251328507307175,0.09999999999999999,10.0,40,2.3
11757,262,person,2840,427,320,1372.5063742101647,153.047392943604,284.0,38.37044442646158,1.1995694155984367,1.0,-0.0441425470450767,0.008600258137968497,0.2173417559034121,0.06518409082386323,0.2173417559034121,0.06518409082386323,0.09999999999999999,10.0,40,2.3
11767,262,person,2850,426,320,1372.5793434871186,153.3090278478261,285.0,38.36714284588932,1.2868169740235715,1.0,-0.003301580572262708,0.08724755842513487,0.04084096647281399,0.07864730028716638,0.04084096647281399,0.07864730028716638,0.09999999999999999,10.0,40,2.3
11777,262,person,2860,426,320,1372.5793434871186,153.3090278478261,286.0,38.36758880021753,1.3908587784161757,1.0,0.00044595432821381564,0.10404180439260413,0.0037475349004765235,0.016794245967469257,0.0037475349004765235,0.016794245967469257,0.09999999999999999,10.0,40,2.3
11787,262,person,2870,425,320,1372.6522921670369,153.57058890037047,287.0,38.36874794160152,1.4816164806810994,1.0,0.0011591413839866505,0.09075770226492375,0.0007131870557728348,-0.013284102127680386,0.0007131870557728348,-0.013284102127680386,0.09999999999999999,10.0,40,2.3
11797,262,person,2880,424,321,1373.322561701208,153.6646316967407,288.0,38.372722052390564,1.5617818624066908,1.0,0.003974110789044971,0.08016538172559118,0.0028149694050583207,-0.010592320539332567,0.0028149694050583207,-0.010592320539332567,0.09999999999999999,10.0,40,2.3
11807,262,person,2890,414,234,1302.699899514098,177.34649056092792,289.0,37.54005367730817,1.6316781847842503,1.0,-0.8326683750823918,0.0698963223775595,-0.8366424858714367,-0.010269059348031684,-0.8366424858714367,-0.010269059348031684,0.09999999999999999,10.0,40,2.3
11817,262,person,2900,426,323,1374.361869621676,152.81473361781224,290.0,37.41739350459041,1.6914012296066994,1.0,-0.12266017271776519,0.059723044822449056,0.7100082023646266,-0.010173277555110438,0.7100082023646266,-0.010173277555110438,0.09999999999999999,10.0,40,2.3
11827,262,person,2910,424,322,1373.9160954211666,153.4982546270097,291.0,38.42012510662422,1.7458779640491227,1.0,1.002731602033812,0.05447673444242329,1.1253917747515771,-0.005246310380025765,1.1253917747515771,-0.005246310380025765,0.09999999999999999,10.0,40,2.3
11837,262,person,2920,416,322,1374.4937355508982,155.57456987348675,292.0,38.41002511134371,1.7929938952689775,1.0,-0.01009999528051253,0.0471159312198548,-1.0128315973143245,-0.0073608032225684905,-1.0128315973143245,-0.0073608032225684905,0.09999999999999999,10.0,40,2.3
11847,262,person,2930,406,320,1374.0344152164118,158.52625855671548,293.0,38.38183769687671,1.8275598424368287,1.0,-0.02818741446699846,0.03456594716785122,-0.01808741918648593,-0.012549984052003582,-0.01808741918648593,-0.012549984052003582,0.09999999999999999,10.0,40,2.3
11854,262,person,2940,383,197,1257.0279462126275,205.1721152159533,294.0,36.5917265304715,1.8478216013554662,1.0,-1.790111166405211,0.020261758918637574,-1.7619237519382125,-0.014304188249213645,-1.7619237519382125,-0.014304188249213645,0.09999999999999999,10.0,40,2.3
11860,262,person,2950,396,207,1270.3464109040306,194.834673876333,295.0,35.07273934394831,1.861982043128177,1.0,-1.5189871865231908,0.014160441772710808,0.2711239798820202,-0.006101317145926766,0.2711239798820202,-0.006101317145926766,0.09999999999999999,10.0,40,2.3
11868,262,person,2960,416,205,1264.6483024810527,187.69461874967465,296.0,34.4232942492397,1.8781323400893672,1.0,-0.6494450947086037,0.01615029696119019,0.8695420918145871,0.0019898551884793836,0.8695420918145871,0.0019898551884793836,0.09999999999999999,10.0,40,2.3
11941,265,person,2790,309,385,1411.376519571361,169.46657233918913,279.0,39.76729091988268,2.0649090622250283,,-0.45851369751763826,-0.06132576656930677,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
11951,265,person,2800,330,355,1397.4497537083696,170.44373642487594,280.0,39.308777222365045,2.0035832956557216,1.0,-0.45851369751763826,-0.06132576656930677,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
11961,265,person,2810,348,335,1386.448368284042,170.21840934564077,281.0,38.933322247545725,1.9496801641257875,1.0,-0.3754549748193199,-0.05390313152993409,0.08305872269831838,0.0074226350393726825,0.08305872269831838,0.0074226350393726825,0.09999999999999999,10.0,40,2.3
11971,265,person,2820,358,324,1379.7786324093129,170.05659165939247,282.0,38.63726555027574,1.8994158022042535,1.0,-0.2960566972699823,-0.05026436192153394,0.07939827754933759,0.0036387696084001497,0.07939827754933759,0.0036387696084001497,0.09999999999999999,10.0,40,2.3
11981,265,person,2830,357,323,1379.2833708433795,170.52680630402946,283.0,38.57677170030828,1.8642222401946473,1.0,-0.06049384996746454,-0.035193562009606216,0.23556284730251775,0.015070799911927724,0.23556284730251775,0.015070799911927724,0.09999999999999999,10.0,40,2.3
11991,265,person,2840,357,323,1379.2833708433795,170.52680630402946,284.0,38.57633677731273,1.8317295700470027,1.0,-0.00043492299554515057,-0.032492670147644676,0.06005892697191939,0.0027008918619615407,0.06005892697191939,0.0027008918619615407,0.09999999999999999,10.0,40,2.3
12001,265,person,2850,357,324,1379.8489869872428,170.31010287022966,285.0,38.57784932526331,1.817856703737883,1.0,0.001512547950575538,-0.013872866309119658,0.0019474709461206885,0.018619803838525018,0.0019474709461206885,0.018619803838525018,0.09999999999999999,10.0,40,2.3
12011,265,person,2860,357,324,1379.8489869872428,170.31010287022966,286.0,38.593124383227554,1.8310300433106805,1.0,0.015275057964245775,0.013173339572797538,0.013762510013670237,0.027046205881917196,0.013762510013670237,0.027046205881917196,0.09999999999999999,10.0,40,2.3
12021,265,person,2870,357,323,1379.2833708433795,170.52680630402946,287.0,38.58436424556705,1.8629935279148588,1.0,-0.00876013766050221,0.031963484604178305,-0.024035195624747985,0.018790145031380767,-0.024035195624747985,0.018790145031380767,0.09999999999999999,10.0,40,2.3
12031,265,person,2880,357,323,1379.2833708433795,170.52680630402946,288.0,38.572664150529654,1.9018094804840322,1.0,-0.011700095037397773,0.03881595256917336,-0.0029399573768955634,0.006852467964995057,-0.0029399573768955634,0.006852467964995057,0.09999999999999999,10.0,40,2.3
12041,265,person,2890,356,323,1379.3540056704137,170.78101515906113,289.0,38.55785825692242,1.9394212089658307,1.0,-0.014805893607231724,0.0376117284817985,-0.0031057985698339508,-0.001204224087374861,-0.0031057985698339508,-0.001204224087374861,0.09999999999999999,10.0,40,2.3
12051,265,person,2900,357,239,1314.4909260878735,195.35061201598683,290.0,37.84343802575505,1.9725443172766193,1.0,-0.7144202311673737,0.033123108310788574,-0.699614337560142,-0.004488620171009927,-0.699614337560142,-0.004488620171009927,0.09999999999999999,10.0,40,2.3
12061,265,person,2910,358,326,1380.8998751131803,169.62876140776382,291.0,38.173576793707944,2.010800814582241,1.0,0.33013876795289576,0.03825649730562164,1.0445589991202695,0.005133388994833066,1.0445589991202695,0.005133388994833066,0.09999999999999999,10.0,40,2.3
12071,265,person,2920,356,321,1378.2126301665885,171.22008981678746,292.0,38.59348796110213,2.049313759170969,1.0,0.4199111673941829,0.038512944588728004,0.08977239944128712,0.00025644728310636467,0.08977239944128712,0.00025644728310636467,0.09999999999999999,10.0,40,2.3
12081,265,person,2930,368,307,1368.8886020569064,171.24558413991926,293.0,38.42816288549431,2.089411828336374,1.0,-0.16532507560781795,0.040098069165404926,-0.5852362430020008,0.0015851245766769217,-0.5852362430020008,0.0015851245766769217,0.09999999999999999,10.0,40,2.3
12097,265,person,2950,396,265,1335.3640466599293,173.8429622188398,295.0,37.299108875620675,2.1567947016606204,2.0,-0.5645270049368172,0.033691436662123264,-0.1996009646644996,-0.003203316251640831,-0.1996009646644996,-0.003203316251640831,0.09999999999999999,10.0,40,2.3
12106,265,person,2960,437,187,1231.6179457218616,186.9750223376286,296.0,36.33301385420763,2.194626570523501,1.0,-0.9660950214130466,0.03783186886288048,-0.4015680164762294,0.004140432200757216,-0.4015680164762294,0.004140432200757216,0.09999999999999999,10.0,40,2.3
12110,266,person,2770,546,114,961.7266401272352,162.2396133755477,277.0,26.65771180278054,1.5131677752847559,,1.8801351428365933,-0.03160182324634375,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12120,266,person,2780,547,138,1076.787489761526,149.8562364595723,278.0,28.537846945617133,1.4815659520384121,1.0,1.8801351428365933,-0.03160182324634375,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12130,266,person,2790,546,146,1106.2304066770332,147.54888322037718,279.0,29.7341195853965,1.4117588430851662,1.0,1.196272639779366,-0.06980710895324593,-0.6838625030572274,-0.03820528570690218,-0.6838625030572274,-0.03820528570690218,0.09999999999999999,10.0,40,2.3
12140,266,person,2800,537,156,1140.151177485602,149.47632789344826,280.0,30.619476624641102,1.3157108902104884,1.0,0.8853570392446031,-0.09604795287467782,-0.31091560053476286,-0.02624084392143189,-0.31091560053476286,-0.02624084392143189,0.09999999999999999,10.0,40,2.3
12150,266,person,2810,521,161,1157.8256141123895,156.66307667571783,281.0,31.59653014275065,1.2189057333841984,1.0,0.9770535181095497,-0.09680515682628998,0.09169647886494658,-0.000757203951612162,0.09169647886494658,-0.000757203951612162,0.09999999999999999,10.0,40,2.3
12160,266,person,2820,506,173,1190.7365101701375,160.1279830664847,282.0,32.39445766163426,1.1561878126774672,1.0,0.7979275188836112,-0.06271792070673121,-0.17912599922593841,0.03408723611955877,-0.17912599922593841,0.03408723611955877,0.09999999999999999,10.0,40,2.3
12170,266,person,2830,504,189,1224.3781703912412,155.74860095447423,283.0,33.345908178706004,1.1293728036805861,1.0,0.9514505170717413,-0.02681500899688105,0.1535229981881301,0.03590291170985016,0.1535229981881301,0.03590291170985016,0.09999999999999999,10.0,40,2.3
12180,266,person,2840,516,205,1250.38458047732,146.1710443500623,284.0,34.23628861472175,1.1359667540017122,1.0,0.8903804360157466,0.006593950321126085,-0.06107008105599476,0.033408959318007136,-0.06107008105599476,0.033408959318007136,0.09999999999999999,10.0,40,2.3
12190,266,person,2850,531,224,1276.2194880942895,136.3289978712312,285.0,35.10540949785641,1.1734757112489993,1.0,0.8691208831346557,0.03750895724728709,-0.021259552881090826,0.030915006926161004,-0.021259552881090826,0.030915006926161004,0.09999999999999999,10.0,40,2.3
12200,266,person,2860,532,252,1309.2994050519414,131.9000909740633,286.0,35.983612363826836,1.239405723030601,1.0,0.8782028659704295,0.06593001178160174,0.009081982835773772,0.02842105453431465,0.009081982835773772,0.02842105453431465,0.09999999999999999,10.0,40,2.3
12210,266,person,2870,523,202,1244.4484698798783,143.8542688442553,287.0,34.608408228248074,1.3312628369546675,1.0,-1.3752041355787625,0.09185711392406648,-2.253407001549192,0.025927102142464742,-2.253407001549192,0.025927102142464742,0.09999999999999999,10.0,40,2.3
12220,266,person,2880,509,249,1308.608651138715,140.28857580791052,288.0,35.61062677602927,1.446553100629356,1.0,1.0022185477811973,0.11529026367468842,2.37742268335996,0.02343314975062194,2.37742268335996,0.02343314975062194,0.09999999999999999,10.0,40,2.3
12230,266,person,2890,457,390,1405.139664049037,137.12013293982343,289.0,38.0777113375997,1.5827825616628184,1.0,2.467084561570431,0.13622946103346223,1.4648660137892335,0.02093919735877381,1.4648660137892335,0.02093919735877381,0.09999999999999999,10.0,40,2.3
12240,266,person,2900,362,476,1437.665976027302,147.20899222819855,290.0,39.88807848707364,1.7357389533741712,1.0,1.8103671494739402,0.15295639171135278,-0.6567174120964907,0.01672693067789055,-0.6567174120964907,0.01672693067789055,0.09999999999999999,10.0,40,2.3
12272,267,person,2780,803,142,1015.108310395406,-30.400714349890603,278.0,27.108510346786858,-2.8619084763885265,,-0.08507385711362758,0.4271581138556253,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12282,267,person,2790,754,131,977.1905616952296,-3.2327652594510745,279.0,27.02343648967323,-2.4347503625329012,1.0,-0.08507385711362758,0.4271581138556253,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12297,267,person,2820,612,125,997.5143810053952,106.71291387079152,282.0,26.686057515306388,-1.6685534644243671,3.0,-0.11245965812228083,0.255398966036178,-0.009128600336217749,-0.057253049273149094,-0.009128600336217749,-0.057253049273149094,0.09999999999999999,10.0,40,2.3
12307,269,bicycleperson,2780,825,148,1034.9294964676917,-40.06644768296239,278.0,27.959080118261166,-2.9510702660894492,,0.11451268702344919,0.3776245760870731,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12317,269,bicycleperson,2790,767,144,1035.6084810411298,-1.4789419909878567,279.0,28.073592805284616,-2.573445690002376,1.0,0.11451268702344919,0.3776245760870731,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12327,269,bicycleperson,2800,714,136,1016.471492943084,32.07482705127695,280.0,27.71428806901247,-1.9992856562494472,1.0,-0.3593047362721471,0.5741600337529289,-0.4738174232955963,0.19653545766585578,-0.4738174232955963,0.19653545766585578,0.09999999999999999,10.0,40,2.3
12341,269,bicycleperson,2830,623,122,977.3452217201182,98.10665919077977,283.0,26.310426589021972,-1.1747515930661547,3.0,-0.4679538266634988,0.2748446877277641,-0.036216363463783895,-0.09977178200838827,-0.036216363463783895,-0.09977178200838827,0.09999999999999999,10.0,40,2.3
12355,269,bicycleperson,2850,569,126,1017.7104225056754,138.9352844978841,285.0,27.149488895962442,-0.36389938216164164,2.0,0.41953115347023484,0.4054261054522565,0.44374249006686683,0.0652907088622462,0.44374249006686683,0.0652907088622462,0.09999999999999999,10.0,40,2.3
12363,269,bicycleperson,2880,521,151,1128.8174995907782,160.6490369359065,288.0,27.883147702562937,0.05789329423978102,3.0,0.24455293553349833,0.14059755880047417,-0.05832607264557884,-0.08827618221726079,-0.05832607264557884,-0.08827618221726079,0.09999999999999999,10.0,40,2.3
12373,269,bicycleperson,2890,515,165,1169.609614553419,158.41431895827793,289.0,31.839359779725413,0.5268315344315458,1.0,3.9562120771624762,0.4689382401917647,3.711659141628978,0.3283406813912906,3.711659141628978,0.3283406813912906,0.09999999999999999,10.0,40,2.3
12388,269,bicycleperson,2920,500,136,1082.533087508537,181.4927717351848,292.0,29.226136761629107,1.1814335965738267,3.0,-0.8710743393654354,0.21820068738076026,-1.6090954721759705,-0.08357918427033482,-1.6090954721759705,-0.08357918427033482,0.09999999999999999,10.0,40,2.3
12398,269,bicycleperson,2930,494,181,1210.2996172166768,163.10696705172384,293.0,31.65655369703256,1.565417949636388,1.0,2.4304169354034535,0.3839843530625613,3.301491274768889,0.16578366568180103,3.301491274768889,0.16578366568180103,0.09999999999999999,10.0,40,2.3
12404,269,bicycleperson,2950,522,190,1223.2990153689716,147.1829038233437,295.0,33.22794644631443,1.768297572926301,2.0,0.7856963746409331,0.10143981164495641,-0.8223602803812602,-0.14127227070880244,-0.8223602803812602,-0.14127227070880244,0.09999999999999999,10.0,40,2.3
12407,269,bicycleperson,2980,450,169,1192.2785501754192,190.09867488067792,298.0,33.556657702023074,1.860727270122071,3.0,0.10957041856954912,0.030809899065256625,-0.22537531869046135,-0.023543304193233264,-0.22537531869046135,-0.023543304193233264,0.09999999999999999,10.0,40,2.3
12417,269,bicycleperson,2990,458,191,1235.5017633292232,175.81355914513725,299.0,34.76788305001675,2.119316659366658,1.0,1.2112253479936754,0.2585893892445872,1.1016549294241262,0.22777949017933055,1.1016549294241262,0.22777949017933055,0.09999999999999999,10.0,40,2.3
12426,269,bicycleperson,3010,476,162,1170.0403677260613,180.47747976274192,301.0,33.91681497573913,2.2775901829330287,2.0,-0.4255340371388101,0.0791367617831853,-0.8183796925662428,-0.08972631373070095,-0.8183796925662428,-0.08972631373070095,0.09999999999999999,10.0,40,2.3
12436,269,bicycleperson,3020,487,151,1136.9452178782003,180.3736316744254,302.0,31.610602067236584,2.3627614475506116,1.0,-2.3062129085025447,0.08517126461758284,-1.8806788713637346,0.006034502834397548,-1.8806788713637346,0.006034502834397548,0.09999999999999999,10.0,40,2.3
12446,269,bicycleperson,3030,494,168,1181.3208443249223,168.22186228241094,303.0,32.40233134644469,2.3906250817775354,1.0,0.7917292792081057,0.02786363422692384,3.0979421877106503,-0.057307630390659,3.0979421877106503,-0.057307630390659,0.09999999999999999,10.0,40,2.3
12456,269,bicycleperson,3040,499,163,1167.805863379112,167.75583352606444,304.0,32.34349548442064,2.3906309149955343,1.0,-0.058835862024047,5.833217998851836e-06,-0.8505651412321527,-0.027857801008924987,-0.8505651412321527,-0.027857801008924987,0.09999999999999999,10.0,40,2.3
12466,269,bicycleperson,3050,506,156,1147.2404343459175,167.04668851472482,305.0,31.7857335494268,2.3858695876157343,1.0,-0.5577619349938416,-0.004761327379799951,-0.49892607296979463,-0.004767160597798803,-0.49892607296979463,-0.004767160597798803,0.09999999999999999,10.0,40,2.3
